tinh,huyen,xa,diaban,hoso,matv,educlevel
60,596,23032,27,13,3,Lower secondary
60,596,23032,27,13,4,Lower secondary
60,596,23032,27,14,1,No qualification
60,596,23032,27,14,2,Primary
60,596,23032,27,14,3,
60,596,23032,27,14,4,No qualification
60,596,23032,27,19,1,Lower secondary
60,596,23032,27,19,2,Primary
60,596,23032,27,19,3,Higher secondary
60,596,23032,27,19,4,Lower secondary
60,596,23038,10,13,1,No qualification
60,596,23038,10,13,2,
60,596,23038,10,13,3,No qualification
60,596,23038,10,13,4,No qualification
60,596,23038,10,14,1,
60,596,23038,10,14,2,Primary
60,596,23038,10,14,3,
60,596,23038,10,15,1,
60,596,23038,10,15,2,No qualification
60,596,23038,10,15,3,No qualification
60,596,23038,10,15,4,No qualification
60,596,23038,10,15,5,
60,596,23047,2,13,1,Primary
60,596,23047,2,13,2,No qualification
60,596,23047,2,13,3,Lower secondary
60,596,23047,2,13,4,No qualification
60,596,23047,2,14,1,No qualification
60,596,23047,2,15,1,No qualification
60,596,23047,2,15,2,Primary
60,596,23053,16,13,1,Primary
60,596,23053,16,13,2,
60,596,23053,16,13,3,Primary
60,596,23053,16,13,4,Primary
60,596,23053,16,13,5,No qualification
60,596,23053,16,13,6,No qualification
60,596,23053,16,13,7,
60,596,23053,16,13,8,
60,596,23053,16,14,1,No qualification
60,596,23053,16,14,2,No qualification
60,596,23053,16,14,3,
60,596,23053,16,14,4,Primary
60,596,23053,16,15,1,
60,596,23053,16,15,2,
60,596,23053,16,15,3,Primary
60,597,23059,16,13,1,Higher secondary
60,597,23059,16,13,2,Primary
60,597,23059,16,13,3,Higher secondary
60,597,23059,16,13,4,Lower secondary
60,597,23059,16,13,5,Primary
60,597,23059,16,13,6,No qualification
60,597,23059,16,14,1,University
60,597,23059,16,14,2,College
60,597,23059,16,14,3,Higher secondary
60,597,23059,16,14,4,Higher secondary
60,597,23059,16,14,5,Higher secondary
60,597,23059,16,15,1,No qualification
60,597,23059,16,15,2,Primary
60,597,23059,16,15,3,Higher secondary
60,597,23059,16,15,4,Lower secondary
60,597,23059,16,15,5,Primary
60,597,23062,6,13,1,Lower secondary
60,597,23062,6,13,2,Lower secondary
60,597,23062,6,13,3,Higher secondary
60,597,23062,6,13,4,Higher secondary
60,597,23062,6,13,5,Lower secondary
60,597,23062,6,14,1,
60,597,23062,6,14,2,No qualification
60,597,23062,6,14,3,Lower secondary
60,597,23062,6,14,4,Primary
60,597,23062,6,14,5,Lower secondary
60,597,23062,6,15,1,Primary
60,597,23062,6,15,2,Lower secondary
60,597,23062,6,15,3,No qualification
60,597,23062,6,15,4,
60,597,23062,6,15,5,
60,597,23077,17,13,1,
60,597,23077,17,13,2,No qualification
60,597,23077,17,13,3,No qualification
60,597,23077,17,13,4,
60,597,23077,17,14,1,No qualification
60,597,23077,17,14,2,No qualification
60,597,23077,17,14,3,No qualification
60,597,23077,17,14,4,No qualification
60,597,23077,17,14,5,No qualification
60,597,23077,17,14,6,
60,597,23077,17,15,1,No qualification
60,597,23077,17,15,2,No qualification
60,597,23077,17,15,3,No qualification
60,597,23077,17,15,4,
60,597,23083,13,13,1,Primary
60,597,23083,13,13,2,Primary
60,597,23083,13,13,3,Primary
60,597,23083,13,13,4,No qualification
60,597,23083,13,13,5,
60,597,23083,13,14,1,No qualification
60,597,23083,13,14,2,No qualification
60,597,23083,13,14,3,No qualification
60,597,23083,13,14,4,No qualification
60,597,23083,13,14,5,No qualification
60,597,23083,13,14,6,
60,597,23083,13,14,7,
60,597,23083,13,19,1,No qualification
60,597,23083,13,19,2,
60,597,23083,13,19,3,Higher secondary
60,597,23092,1,13,1,
60,597,23092,1,13,2,No qualification
60,597,23092,1,13,3,Primary
60,597,23092,1,13,4,Primary
60,597,23092,1,13,5,Primary
60,597,23092,1,13,6,No qualification
60,597,23092,1,14,1,No qualification
60,597,23092,1,14,2,
60,597,23092,1,14,3,
60,597,23092,1,14,4,
60,597,23092,1,15,1,Primary
60,597,23092,1,15,2,No qualification
60,597,23092,1,15,3,No qualification
60,597,23098,4,13,1,No qualification
60,597,23098,4,13,2,No qualification
60,597,23098,4,13,3,Higher secondary
60,597,23098,4,13,4,College
60,597,23098,4,13,5,
60,597,23098,4,13,6,
60,597,23098,4,14,1,Primary
60,597,23098,4,14,2,Lower secondary
60,597,23098,4,14,3,Primary
60,597,23098,4,14,4,No qualification
60,597,23098,4,14,5,No qualification
60,597,23098,4,15,1,No qualification
60,597,23101,16,13,1,Primary
60,597,23101,16,13,2,Primary
60,597,23101,16,13,3,Lower secondary
60,597,23101,16,13,4,Primary
60,597,23101,16,13,5,
60,597,23101,16,14,1,No qualification
60,597,23101,16,14,2,Primary
60,597,23101,16,15,1,Lower secondary
60,597,23101,16,15,2,Primary
60,597,23101,16,15,3,Lower secondary
60,597,23101,16,15,4,Primary
60,597,23101,16,15,5,Primary
60,597,23101,16,15,6,
60,598,23110,22,13,1,No qualification
60,598,23110,22,13,2,Primary
60,598,23110,22,13,3,No qualification
60,598,23110,22,13,4,
60,598,23110,22,13,5,
60,598,23110,22,13,6,
60,598,23110,22,14,1,Lower secondary
60,598,23110,22,14,2,Primary
60,598,23110,22,14,3,Lower secondary
60,598,23110,22,14,4,Higher secondary
60,598,23110,22,14,5,Lower secondary
60,598,23110,22,14,6,Primary
60,598,23110,22,15,1,Primary
60,598,23110,22,15,2,Primary
60,598,23110,22,15,3,Primary
60,598,23110,22,15,4,Primary
60,598,23110,22,15,5,Primary
60,598,23110,22,15,6,Primary
60,598,23125,1,13,1,No qualification
60,598,23125,1,13,2,No qualification
60,598,23125,1,13,3,Lower secondary
60,598,23125,1,13,4,Lower secondary
60,598,23125,1,13,5,No qualification
60,598,23125,1,13,6,
60,598,23125,1,14,1,No qualification
60,598,23125,1,14,2,No qualification
60,598,23125,1,14,3,Lower secondary
60,598,23125,1,14,4,Primary
60,598,23125,1,15,1,Lower secondary
60,598,23125,1,15,2,Lower secondary
60,598,23125,1,15,3,Higher secondary
60,598,23125,1,15,4,Lower secondary
60,598,23137,4,13,1,Higher secondary
60,598,23137,4,13,2,Lower secondary
60,598,23137,4,13,3,Higher secondary
60,598,23137,4,13,4,Higher secondary
60,598,23137,4,13,5,
60,598,23137,4,14,1,Primary
60,598,23137,4,14,2,No qualification
60,598,23137,4,14,3,Primary
60,598,23137,4,14,4,Lower secondary
60,598,23137,4,14,5,Lower secondary
60,598,23137,4,15,1,Lower secondary
60,598,23137,4,15,2,Primary
60,598,23137,4,15,3,Primary
60,598,23137,4,15,4,Lower secondary
60,598,23137,4,15,5,Lower secondary
60,598,23137,4,15,6,Primary
60,598,23146,3,13,1,No qualification
60,598,23146,3,13,2,Primary
60,598,23146,3,13,3,College
60,598,23146,3,13,4,No qualification
60,598,23146,3,14,1,
60,598,23146,3,14,2,
60,598,23146,3,14,3,Primary
60,598,23146,3,14,4,Primary
60,598,23146,3,14,5,No qualification
60,598,23146,3,15,1,
60,598,23146,3,15,2,No qualification
60,598,23146,3,15,3,Primary
60,598,23146,3,15,4,Primary
60,599,23149,7,13,1,
60,599,23149,7,13,2,
60,599,23149,7,13,3,Primary
60,599,23149,7,13,4,Primary
60,599,23149,7,13,5,Primary
60,599,23149,7,14,1,
60,599,23149,7,14,2,
60,599,23149,7,14,3,Primary
60,599,23149,7,14,4,Primary
60,599,23149,7,14,5,No qualification
60,599,23149,7,14,6,No qualification
60,599,23149,7,14,7,No qualification
60,599,23149,7,14,8,
60,599,23149,7,15,1,
60,599,23149,7,15,2,
60,599,23149,7,15,3,Primary
60,599,23149,7,15,4,No qualification
60,599,23149,7,15,5,No qualification
60,599,23164,12,13,1,No qualification
60,599,23164,12,13,2,Primary
60,599,23164,12,13,3,No qualification
60,599,23164,12,13,4,
60,599,23164,12,14,1,No qualification
60,599,23164,12,14,2,Primary
60,599,23164,12,14,3,Lower secondary
60,599,23164,12,14,4,Primary
60,599,23164,12,14,5,No qualification
60,599,23164,12,15,1,No qualification
60,599,23164,12,15,2,Primary
60,599,23164,12,15,3,Lower secondary
60,599,23164,12,15,4,Primary
60,599,23164,12,15,5,No qualification
60,599,23176,15,13,1,Primary
60,599,23176,15,13,2,Primary
60,599,23176,15,13,3,Primary
60,599,23176,15,13,4,Primary
60,599,23176,15,13,5,
60,599,23176,15,14,1,Lower secondary
60,599,23176,15,14,2,Lower secondary
60,599,23176,15,14,3,No qualification
60,599,23176,15,14,4,No qualification
60,599,23176,15,14,5,
60,599,23176,15,15,1,No qualification
60,599,23176,15,15,2,Primary
60,599,23176,15,15,3,
60,599,23176,15,15,4,No qualification
60,599,23176,15,15,5,No qualification
60,599,23176,15,15,6,No qualification
60,599,23185,2,13,1,Lower secondary
60,599,23185,2,13,2,Lower secondary
60,599,23185,2,13,3,Lower secondary
60,599,23185,2,14,1,
60,599,23185,2,14,2,Lower secondary
60,599,23185,2,14,3,Higher secondary
60,599,23185,2,14,4,Lower secondary
60,599,23185,2,14,5,Primary
60,599,23185,2,14,6,Lower secondary
60,599,23185,2,14,7,Primary
60,599,23185,2,15,1,
60,599,23185,2,15,2,No qualification
60,599,23185,2,15,3,Primary
60,599,23185,2,15,4,No qualification
60,599,23185,2,15,5,Lower secondary
60,600,23191,17,13,1,Higher secondary
60,600,23191,17,13,2,Higher secondary
60,600,23191,17,13,3,No qualification
60,600,23191,17,14,1,Primary
60,600,23191,17,14,2,Lower secondary
60,600,23191,17,14,3,No qualification
60,600,23191,17,15,1,No qualification
60,600,23191,17,15,2,No qualification
60,600,23191,17,15,3,Primary
60,600,23200,2,13,1,Higher secondary
60,600,23200,2,13,2,Primary
60,600,23200,2,13,3,Lower secondary
60,600,23200,2,13,4,Primary
60,600,23200,2,13,5,No qualification
60,600,23200,2,14,1,Primary
60,600,23200,2,14,2,Primary
60,600,23200,2,14,3,Primary
60,600,23200,2,14,4,
60,600,23200,2,15,1,No qualification
60,600,23200,2,15,2,No qualification
60,600,23200,2,15,3,Primary
60,600,23200,2,15,4,Primary
60,600,23206,6,13,1,No qualification
60,600,23206,6,13,2,
60,600,23206,6,13,3,Primary
60,600,23206,6,14,1,Lower secondary
60,600,23206,6,14,2,Primary
60,600,23206,6,14,3,No qualification
60,600,23206,6,15,1,
60,600,23212,11,13,1,Higher secondary
60,600,23212,11,13,2,Lower secondary
60,600,23212,11,13,3,Higher secondary
60,600,23212,11,13,4,Lower secondary
60,600,23212,11,15,1,No qualification
60,600,23212,11,15,2,Primary
60,600,23212,11,15,3,Primary
60,600,23212,11,15,4,Primary
60,600,23212,11,19,1,Primary
60,600,23212,11,19,2,Lower secondary
60,600,23212,11,19,3,Higher secondary
60,600,23212,11,19,4,Lower secondary
60,600,23212,11,19,5,Primary
60,600,23221,9,13,1,Higher secondary
60,600,23221,9,13,2,Primary
60,600,23221,9,14,1,No qualification
60,600,23221,9,14,2,No qualification
60,600,23221,9,14,3,Higher secondary
60,600,23221,9,14,4,Higher secondary
60,600,23221,9,14,5,Lower secondary
60,600,23221,9,14,6,Primary
60,600,23221,9,15,1,Primary
60,600,23221,9,15,2,No qualification
60,600,23221,9,15,3,Higher secondary
60,600,23221,9,15,4,Lower secondary
60,600,23221,9,15,5,Primary
60,601,23236,7,13,1,No qualification
60,601,23236,7,13,2,Primary
60,601,23236,7,13,3,Primary
60,601,23236,7,13,4,Lower secondary
60,601,23236,7,13,5,Primary
60,601,23236,7,13,6,Primary
60,601,23236,7,13,7,Primary
60,601,23236,7,14,1,Higher secondary
60,601,23236,7,14,2,No qualification
60,601,23236,7,14,3,Lower secondary
60,601,23236,7,14,4,Lower secondary
60,601,23236,7,14,5,No qualification
60,601,23236,7,15,1,Primary
60,601,23236,7,15,2,No qualification
60,601,23236,7,15,3,Primary
60,601,23236,7,15,4,Lower secondary
60,601,23236,7,15,5,Lower secondary
60,601,23236,7,15,6,Primary
60,601,23242,10,13,1,Primary
60,601,23242,10,13,2,Primary
60,601,23242,10,13,3,Higher secondary
60,601,23242,10,13,4,Higher secondary
60,601,23242,10,13,5,Lower secondary
60,601,23242,10,14,1,No qualification
60,601,23242,10,14,2,Primary
60,601,23242,10,14,3,Primary
60,601,23242,10,14,4,Primary
60,601,23242,10,14,5,Primary
60,601,23242,10,14,6,Primary
60,601,23242,10,15,1,Primary
60,601,23242,10,15,2,Primary
60,601,23242,10,15,3,Primary
60,601,23242,10,15,4,No qualification
60,601,23254,14,13,1,Primary
60,601,23254,14,13,2,Primary
60,601,23254,14,13,3,Primary
60,601,23254,14,13,4,Primary
60,601,23254,14,14,1,Primary
60,601,23254,14,14,2,Primary
60,601,23254,14,14,3,No qualification
60,601,23254,14,15,1,Lower secondary
60,601,23254,14,15,2,Primary
60,601,23254,14,15,3,No qualification
60,601,23266,5,13,1,Lower secondary
60,601,23266,5,13,2,Primary
60,601,23266,5,13,3,Higher secondary
60,601,23266,5,13,4,Lower secondary
60,601,23266,5,13,5,Primary
60,601,23266,5,14,1,Higher secondary
60,601,23266,5,14,2,Primary
60,601,23266,5,14,3,No qualification
60,601,23266,5,14,4,No qualification
60,601,23266,5,15,1,Lower secondary
60,601,23266,5,15,2,Lower secondary
60,601,23266,5,15,3,Higher secondary
60,601,23266,5,15,4,Higher secondary
60,601,23266,5,15,5,Primary
60,601,23266,5,15,6,Primary
60,602,23278,9,13,1,Primary
60,602,23278,9,13,2,Primary
60,602,23278,9,13,3,No qualification
60,602,23278,9,13,4,No qualification
60,602,23278,9,13,5,No qualification
60,602,23278,9,13,6,No qualification
60,602,23278,9,14,1,No qualification
60,602,23278,9,14,2,Primary
60,602,23278,9,14,3,No qualification
60,602,23278,9,15,1,No qualification
60,602,23278,9,15,2,Primary
60,602,23278,9,15,3,Lower secondary
60,602,23278,9,15,4,Primary
60,602,23278,9,15,5,Primary
60,602,23278,9,15,6,No qualification
60,602,23278,9,15,7,No qualification
62,608,23281,10,13,1,Higher secondary
62,608,23281,10,13,2,Primary
62,608,23281,10,13,3,Higher secondary
62,608,23281,10,13,4,Primary
62,608,23281,10,14,1,University
62,608,23281,10,14,2,University
62,608,23281,10,14,3,Lower secondary
62,608,23281,10,14,4,Primary
62,608,23281,10,15,1,Primary
62,608,23281,10,15,2,Lower secondary
62,608,23281,10,15,3,Lower secondary
62,608,23281,10,15,4,No qualification
62,608,23284,6,13,1,Lower secondary
62,608,23284,6,13,2,Primary
62,608,23284,6,13,3,No qualification
62,608,23284,6,13,4,
62,608,23284,6,15,1,University
62,608,23284,6,15,2,Higher secondary
62,608,23284,6,15,3,No qualification
62,608,23284,6,19,1,Lower secondary
62,608,23284,6,19,2,No qualification
62,608,23284,6,19,3,Primary
62,608,23284,6,19,4,Primary
62,608,23287,3,13,1,Primary
62,608,23287,3,13,2,Primary
62,608,23287,3,13,3,University
62,608,23287,3,13,4,College
62,608,23287,3,13,5,College
62,608,23287,3,13,6,Higher secondary
62,608,23287,3,14,1,University
62,608,23287,3,14,2,Lower secondary
62,608,23287,3,14,3,University
62,608,23287,3,14,4,Higher secondary
62,608,23287,3,15,1,Higher secondary
62,608,23287,3,15,2,No qualification
62,608,23287,3,15,3,Higher secondary
62,608,23287,3,15,4,Lower secondary
62,608,23287,3,15,5,Lower secondary
62,608,23287,3,15,6,
62,608,23290,10,13,1,College
62,608,23290,10,13,2,University
62,608,23290,10,13,3,
62,608,23290,10,13,4,Lower secondary
62,608,23290,10,15,1,Higher secondary
62,608,23290,10,15,2,Lower secondary
62,608,23290,10,15,3,Lower secondary
62,608,23290,10,15,4,Primary
62,608,23290,10,15,5,No qualification
62,608,23290,10,19,1,Higher secondary
62,608,23290,10,19,2,University
62,608,23290,10,19,3,Lower secondary
62,608,23290,10,19,4,Primary
62,608,23290,10,19,5,No qualification
62,608,23293,13,13,1,Higher secondary
62,608,23293,13,13,2,Primary
62,608,23293,13,13,3,Primary
62,608,23293,13,14,1,Primary
62,608,23293,13,15,1,Lower secondary
62,608,23293,13,15,2,No qualification
62,608,23293,13,15,3,
62,608,23293,13,15,4,Primary
62,608,23293,13,15,5,Primary
62,608,23293,13,15,6,Primary
62,608,23293,13,15,7,Primary
62,608,23299,10,13,1,Lower secondary
62,608,23299,10,13,2,Lower secondary
62,608,23299,10,13,3,University
62,608,23299,10,13,4,Higher secondary
62,608,23299,10,14,1,Lower secondary
62,608,23299,10,14,2,No qualification
62,608,23299,10,14,3,No qualification
62,608,23299,10,15,1,Higher secondary
62,608,23299,10,15,2,University
62,608,23299,10,15,3,Higher secondary
62,608,23305,3,13,1,University
62,608,23305,3,13,2,Higher secondary
62,608,23305,3,13,3,No qualification
62,608,23305,3,13,4,
62,608,23305,3,13,5,No qualification
62,608,23305,3,13,6,Lower secondary
62,608,23305,3,13,7,Higher secondary
62,608,23305,3,14,1,Higher secondary
62,608,23305,3,14,2,Lower secondary
62,608,23305,3,14,3,Lower secondary
62,608,23305,3,14,4,Primary
62,608,23305,3,14,5,No qualification
62,608,23305,3,15,1,Lower secondary
62,608,23305,3,15,2,Higher secondary
62,608,23305,3,15,3,No qualification
62,608,23305,3,15,4,
62,608,23311,7,13,1,Lower secondary
62,608,23311,7,13,2,Lower secondary
62,608,23311,7,13,3,Higher secondary
62,608,23311,7,13,4,Higher secondary
62,608,23311,7,14,1,Higher secondary
62,608,23311,7,14,2,No qualification
62,608,23311,7,14,3,No qualification
62,608,23311,7,15,1,Lower secondary
62,608,23311,7,15,2,Lower secondary
62,608,23311,7,15,3,No qualification
62,608,23323,7,13,1,Lower secondary
62,608,23323,7,13,2,No qualification
62,608,23323,7,13,3,Primary
62,608,23323,7,13,4,Lower secondary
62,608,23323,7,13,5,No qualification
62,608,23323,7,13,6,
62,608,23323,7,14,1,Higher secondary
62,608,23323,7,14,2,Lower secondary
62,608,23323,7,14,3,
62,608,23323,7,15,1,University
62,608,23323,7,15,2,University
62,608,23323,7,15,3,No qualification
62,608,23326,14,13,1,No qualification
62,608,23326,14,13,2,No qualification
62,608,23326,14,13,3,No qualification
62,608,23326,14,13,4,
62,608,23326,14,14,1,Primary
62,608,23326,14,14,2,Higher secondary
62,608,23326,14,14,3,No qualification
62,608,23326,14,15,1,
62,608,23326,14,15,2,No qualification
62,608,23326,14,15,3,Primary
62,608,23326,14,15,4,No qualification
62,608,23332,4,14,1,Lower secondary
62,608,23332,4,15,1,Primary
62,608,23332,4,15,2,Lower secondary
62,608,23332,4,15,3,
62,608,23332,4,20,1,Primary
62,608,23332,4,20,2,Primary
62,608,23332,4,20,3,No qualification
62,610,23353,13,13,1,Higher secondary
62,610,23353,13,13,2,Primary
62,610,23353,13,13,3,Lower secondary
62,610,23353,13,13,4,Lower secondary
62,610,23353,13,13,5,Higher secondary
62,610,23353,13,13,6,Lower secondary
62,610,23353,13,13,7,Higher secondary
62,610,23353,13,13,8,Lower secondary
62,610,23353,13,13,9,Primary
62,610,23353,13,14,1,Primary
62,610,23353,13,14,2,Primary
62,610,23353,13,14,3,Higher secondary
62,610,23353,13,14,4,Higher secondary
62,610,23353,13,14,5,Primary
62,610,23353,13,14,6,Higher secondary
62,610,23353,13,15,1,College
62,610,23353,13,15,2,
62,610,23362,2,13,1,College
62,610,23362,2,13,2,College
62,610,23362,2,13,3,No qualification
62,610,23362,2,14,1,Primary
62,610,23362,2,14,2,No qualification
62,610,23362,2,14,3,Primary
62,610,23362,2,14,4,Primary
62,610,23362,2,14,5,Primary
62,610,23362,2,15,1,Primary
62,610,23362,2,15,2,
62,610,23362,2,15,3,
62,610,23362,2,15,4,
62,610,23362,2,15,5,
62,610,23362,2,15,6,Primary
62,610,23365,6,13,1,College
62,610,23365,6,13,2,Higher secondary
