tinh,huyen,xa,diaban,hoso,matv,male,married,yoeduc,income,sector
66,643,24148,16,19,1,0,1,12,34593,StateRun
66,643,24154,2,13,2,0,1,5,,HomeBusiness
66,643,24154,2,13,5,1,0,12,,
66,643,24154,2,13,1,1,1,12,,FarmForestAqua
66,643,24154,2,13,4,0,0,12,,
66,643,24154,2,13,3,0,0,12,,HomeBusiness
66,643,24154,2,14,3,0,0,12,16073,Collective
66,643,24154,2,14,4,1,0,9,,
66,643,24154,2,14,2,0,1,9,,FarmForestAqua
66,643,24154,2,14,1,1,1,12,,FarmForestAqua
66,643,24154,2,15,4,1,0,5,,FarmForestAqua
66,643,24154,2,15,2,0,1,4,23500,FarmForestAqua
66,643,24154,2,15,3,1,0,6,,FarmForestAqua
66,643,24154,2,15,1,1,1,3,31200,FarmForestAqua
66,643,24154,2,15,5,1,0,0,,
66,643,24160,13,13,6,0,0,0,,
66,643,24160,13,13,1,1,1,0,,FarmForestAqua
66,643,24160,13,13,7,1,0,0,,
66,643,24160,13,13,2,0,1,0,,FarmForestAqua
66,643,24160,13,13,4,1,1,2,,FarmForestAqua
66,643,24160,13,13,3,0,1,4,,FarmForestAqua
66,643,24160,13,13,5,1,0,2,,
66,643,24160,13,14,1,0,0,0,,FarmForestAqua
66,643,24160,13,14,2,0,0,9,,FarmForestAqua
66,643,24160,13,15,2,1,1,0,,FarmForestAqua
66,643,24160,13,15,1,0,1,0,,FarmForestAqua
66,643,24166,13,14,4,0,0,8,,
66,643,24166,13,14,5,1,0,3,,
66,643,24166,13,14,2,0,1,9,,FarmForestAqua
66,643,24166,13,14,1,1,1,12,,FarmForestAqua
66,643,24166,13,15,1,0,0,9,1800,HomeBusiness
66,643,24166,13,15,2,1,0,9,19200,FarmForestAqua
66,643,24166,13,15,4,0,0,12,,
66,643,24166,13,15,3,0,0,12,,
66,643,24166,13,15,5,0,0,11,,
66,643,24166,13,19,4,0,0,1,,
66,643,24166,13,19,1,1,1,9,,FarmForestAqua
66,643,24166,13,19,2,0,1,9,56500,Foreign
66,643,24166,13,19,6,1,0,9,,FarmForestAqua
66,643,24166,13,19,5,0,0,2,,
66,643,24172,14,13,1,1,1,12,74400,Private
66,643,24172,14,13,3,1,0,1,,
66,643,24172,14,13,2,0,1,10,,HomeBusiness
66,643,24172,14,15,1,1,1,9,48000,HomeBusiness
66,643,24172,14,15,2,0,1,11,15000,FarmForestAqua
66,643,24172,14,15,5,0,0,0,,
66,643,24172,14,19,2,0,1,9,,
66,643,24172,14,19,6,1,0,3,,
66,643,24172,14,19,5,1,0,7,,
66,643,24172,14,19,1,1,1,9,,HomeBusiness
66,643,24172,14,19,3,0,0,12,,
66,643,24172,14,19,4,1,0,12,,
66,644,24322,3,13,1,1,1,5,,HomeBusiness
66,644,24322,3,13,3,1,0,12,,
66,644,24322,3,13,4,0,0,12,,
66,644,24322,3,13,2,0,1,5,,FarmForestAqua
66,644,24322,3,13,6,0,0,8,,
66,644,24322,3,13,5,0,0,11,,
66,644,24322,3,14,4,1,0,4,,
66,644,24322,3,14,3,1,0,4,,
66,644,24322,3,14,2,0,1,6,,FarmForestAqua
66,644,24322,3,14,1,1,1,2,,FarmForestAqua
66,644,24322,3,15,3,1,0,3,,
66,644,24322,3,15,1,1,1,5,,FarmForestAqua
66,644,24322,3,15,2,0,1,9,,HomeBusiness
66,644,24331,7,13,2,0,1,7,,FarmForestAqua
66,644,24331,7,13,1,1,1,5,,FarmForestAqua
66,644,24331,7,14,2,0,1,8,,HomeBusiness
66,644,24331,7,14,1,1,1,8,18780,FarmForestAqua
66,644,24331,7,14,6,1,0,1,,
66,644,24331,7,14,4,1,0,5,,
66,644,24331,7,14,3,0,0,7,,
66,644,24331,7,14,5,1,0,4,,
66,644,24331,7,15,1,0,0,9,,FarmForestAqua
66,644,24331,7,15,5,1,0,14,,
66,644,24331,7,15,2,1,0,12,,FarmForestAqua
66,644,24331,7,15,3,0,0,12,,
66,644,24340,9,13,2,1,1,12,42750,StateRun
66,644,24340,9,13,3,0,0,1,,
66,644,24340,9,13,1,0,1,9,,
66,644,24340,9,14,2,0,1,12,,HomeBusiness
66,644,24340,9,14,1,1,1,12,,HomeBusiness
66,644,24340,9,14,4,0,0,10,,
66,644,24340,9,14,3,1,0,12,,
66,644,24340,9,15,3,0,0,4,,
66,644,24340,9,15,2,0,1,5,,HomeBusiness
66,644,24340,9,15,1,1,1,9,,HomeBusiness
66,645,24181,2,13,2,0,1,7,,
66,645,24181,2,13,1,1,1,8,,FarmForestAqua
66,645,24181,2,13,3,1,0,7,,
66,645,24181,2,13,4,0,0,6,,
66,645,24181,2,14,3,1,0,8,,
66,645,24181,2,14,2,0,1,6,,FarmForestAqua
66,645,24181,2,14,1,1,1,9,,FarmForestAqua
66,645,24181,2,15,1,0,0,6,,
66,645,24181,2,15,2,0,0,12,,
66,645,24187,8,13,3,1,0,2,,FarmForestAqua
66,645,24187,8,13,1,1,1,3,,FarmForestAqua
66,645,24187,8,13,2,0,1,1,,FarmForestAqua
66,645,24187,8,13,4,1,0,1,,FarmForestAqua
66,645,24187,8,14,1,1,1,3,,FarmForestAqua
66,645,24187,8,14,2,0,1,3,,FarmForestAqua
66,645,24187,8,19,2,0,1,0,,FarmForestAqua
66,645,24187,8,19,1,1,1,0,,FarmForestAqua
66,645,24194,5,13,1,1,1,5,,FarmForestAqua
66,645,24194,5,13,2,0,1,5,,FarmForestAqua
66,645,24194,5,14,3,0,0,8,,
66,645,24194,5,14,1,1,1,5,,FarmForestAqua
66,645,24194,5,14,2,0,1,3,,FarmForestAqua
66,645,24194,5,14,6,0,0,2,,
66,645,24194,5,14,5,0,0,4,,
66,645,24194,5,14,4,0,0,4,,
66,645,24194,5,15,2,0,1,5,,FarmForestAqua
66,645,24194,5,15,1,1,1,5,,FarmForestAqua
66,645,24205,3,13,1,1,1,9,,FarmForestAqua
66,645,24205,3,13,2,0,1,9,24150,StateRun
66,645,24205,3,13,3,0,0,9,,
66,645,24205,3,13,4,0,0,3,,
66,645,24205,3,14,3,0,0,9,,FarmForestAqua
66,645,24205,3,14,1,1,1,0,,FarmForestAqua
66,645,24205,3,14,2,0,1,0,,FarmForestAqua
66,645,24205,3,20,3,1,0,1,,
66,645,24205,3,20,1,1,1,6,31500,StateRun
66,645,24205,3,20,2,0,1,10,,FarmForestAqua
66,646,24211,1,13,2,0,1,12,,HomeBusiness
66,646,24211,1,13,3,1,0,11,5600,HomeBusiness
66,646,24211,1,13,1,1,1,9,14540,StateRun
66,646,24211,1,14,4,0,1,2,12628,HomeBusiness
66,646,24211,1,14,1,1,1,9,4366,HomeBusiness
66,646,24211,1,14,2,0,1,5,8562,FarmForestAqua
66,646,24211,1,14,3,1,1,7,,
66,646,24211,1,15,2,1,0,7,24000,HomeBusiness
66,646,24211,1,15,1,0,0,0,,
66,646,24214,3,14,1,1,1,9,,FarmForestAqua
66,646,24214,3,14,2,0,1,9,,FarmForestAqua
66,646,24214,3,15,1,0,1,16,54560,StateRun
66,646,24214,3,19,2,0,1,4,,FarmForestAqua
66,646,24214,3,19,3,1,0,9,,FarmForestAqua
66,646,24214,3,19,1,1,1,4,,FarmForestAqua
66,646,24229,3,13,1,1,1,0,,FarmForestAqua
66,646,24229,3,13,2,0,1,3,,FarmForestAqua
66,646,24229,3,14,1,1,1,9,,FarmForestAqua
66,646,24229,3,14,3,1,0,5,,
66,646,24229,3,14,2,0,1,9,,FarmForestAqua
66,646,24229,3,19,3,1,0,5,13500,HomeBusiness
66,646,24229,3,19,2,0,0,6,,FarmForestAqua
66,646,24229,3,19,4,1,0,9,,FarmForestAqua
66,646,24229,3,19,1,0,0,2,,FarmForestAqua
66,647,24244,2,13,6,0,0,16,17500,StateRun
66,647,24244,2,13,3,1,0,6,,
66,647,24244,2,13,1,1,1,6,,FarmForestAqua
66,647,24244,2,13,5,0,0,4,,
66,647,24244,2,13,2,0,1,4,,FarmForestAqua
66,647,24244,2,14,2,0,1,5,,FarmForestAqua
66,647,24244,2,14,1,1,1,5,,FarmForestAqua
66,647,24244,2,14,3,1,0,7,,
66,647,24244,2,15,3,1,0,5,,
66,647,24244,2,15,1,1,1,5,,FarmForestAqua
66,647,24244,2,15,2,0,1,3,,FarmForestAqua
66,647,24253,1,13,3,1,0,6,,FarmForestAqua
66,647,24253,1,13,4,1,0,1,,
66,647,24253,1,13,1,1,1,3,,FarmForestAqua
66,647,24253,1,13,6,0,1,2,,
66,647,24253,1,13,5,1,1,2,,
66,647,24253,1,13,2,0,1,7,,FarmForestAqua
66,647,24253,1,14,2,0,1,6,,FarmForestAqua
66,647,24253,1,14,3,1,0,3,,
66,647,24253,1,14,1,1,1,2,,FarmForestAqua
66,647,24253,1,15,2,0,1,12,38900,StateRun
66,647,24253,1,15,1,1,1,5,,FarmForestAqua
66,648,24259,7,13,1,1,1,9,,HomeBusiness
66,648,24259,7,13,3,0,0,2,,
66,648,24259,7,13,2,0,1,10,,HomeBusiness
66,648,24259,7,14,3,1,1,12,,HomeBusiness
66,648,24259,7,14,1,1,1,5,,HomeBusiness
66,648,24259,7,14,2,0,1,5,,HomeBusiness
66,648,24259,7,14,4,0,1,12,,HomeBusiness
66,648,24259,7,14,5,0,0,4,,FarmForestAqua
66,648,24259,7,15,2,0,1,12,,FarmForestAqua
66,648,24259,7,15,1,1,1,12,,FarmForestAqua
66,648,24259,7,15,3,1,0,8,,
66,648,24271,5,13,1,0,1,9,16600,StateRun
66,648,24271,5,13,5,0,0,9,,
66,648,24271,5,13,2,1,1,12,11600,StateRun
66,648,24271,5,14,1,0,1,9,9380,StateRun
66,648,24271,5,14,2,1,1,12,21200,StateRun
66,648,24271,5,14,6,0,0,12,,HomeBusiness
66,648,24271,5,15,2,1,1,9,10880,StateRun
66,648,24271,5,15,1,0,1,12,,FarmForestAqua
66,648,24280,11,13,2,0,1,9,,FarmForestAqua
66,648,24280,11,13,8,0,1,12,,FarmForestAqua
66,648,24280,11,13,4,0,1,14,29450,StateRun
66,648,24280,11,13,5,0,0,12,,
66,648,24280,11,13,3,1,1,12,,FarmForestAqua
66,648,24280,11,13,7,1,1,12,,
66,648,24280,11,13,1,1,1,9,,FarmForestAqua
66,648,24280,11,13,6,0,0,12,,
66,648,24280,11,14,1,1,1,9,16100,HomeBusiness
66,648,24280,11,14,2,0,1,9,,FarmForestAqua
66,648,24280,11,14,4,0,0,12,10020,HomeBusiness
66,648,24280,11,14,3,1,0,11,24000,HomeBusiness
66,648,24280,11,15,1,0,1,5,,FarmForestAqua
66,648,24280,11,15,2,0,0,8,,FarmForestAqua
66,648,24292,5,13,3,0,0,6,,
66,648,24292,5,13,1,1,1,10,16050,StateRun
66,648,24292,5,13,2,0,1,11,12450,StateRun
66,648,24292,5,13,4,1,0,2,,
66,648,24292,5,14,4,1,0,4,,
66,648,24292,5,14,3,1,1,9,,
66,648,24292,5,14,2,0,1,9,,HomeBusiness
66,648,24292,5,14,1,1,1,12,14850,StateRun
66,648,24292,5,15,1,0,1,9,,HomeBusiness
66,648,24292,5,15,3,1,0,12,,
66,648,24292,5,15,4,0,0,11,,
66,648,24292,5,15,2,1,1,9,16050,StateRun
66,648,24301,8,13,4,1,0,3,,
66,648,24301,8,13,2,0,1,6,,FarmForestAqua
66,648,24301,8,13,1,1,1,5,,FarmForestAqua
66,648,24301,8,13,3,1,0,5,,
66,648,24301,8,14,3,0,0,9,,
66,648,24301,8,14,2,0,1,14,32000,StateRun
66,648,24301,8,14,1,1,1,14,48700,StateRun
66,648,24301,8,15,4,1,0,12,,
66,648,24301,8,15,2,1,1,10,40000,StateRun
66,648,24301,8,15,1,0,1,7,,FarmForestAqua
66,648,24301,8,15,3,1,0,16,,
66,649,24314,6,13,1,0,0,7,,FarmForestAqua
66,649,24314,6,13,4,0,0,9,,
66,649,24314,6,13,5,0,1,9,,FarmForestAqua
66,649,24314,6,13,2,1,1,12,,FarmForestAqua
66,649,24314,6,13,3,1,0,12,,
66,649,24314,6,15,1,1,1,3,,FarmForestAqua
66,649,24314,6,15,3,1,0,6,,FarmForestAqua
66,649,24314,6,15,2,0,1,2,,FarmForestAqua
66,649,24314,6,15,4,0,0,5,,
66,649,24314,6,20,2,0,1,8,,FarmForestAqua
66,649,24314,6,20,1,1,1,9,,FarmForestAqua
66,650,24349,13,13,1,1,1,3,,FarmForestAqua
66,650,24349,13,13,6,1,0,1,,
66,650,24349,13,13,7,1,0,1,,
66,650,24349,13,13,5,0,0,5,,
66,650,24349,13,13,2,0,1,9,,HomeBusiness
66,650,24349,13,13,3,1,0,9,,
66,650,24349,13,13,4,0,0,6,,
66,650,24349,13,14,2,0,1,9,,FarmForestAqua
66,650,24349,13,14,3,0,0,4,,
66,650,24349,13,14,1,1,1,9,,FarmForestAqua
66,650,24349,13,15,3,1,0,2,,
66,650,24349,13,15,2,0,1,5,,FarmForestAqua
66,650,24349,13,15,1,1,1,7,,FarmForestAqua
66,650,24358,12,13,4,1,0,8,,FarmForestAqua
66,650,24358,12,13,3,1,0,9,,FarmForestAqua
66,650,24358,12,13,5,0,0,7,,
66,650,24358,12,13,2,0,1,9,,FarmForestAqua
66,650,24358,12,13,1,1,1,9,,FarmForestAqua
66,650,24358,12,14,1,1,1,5,,FarmForestAqua
66,650,24358,12,14,2,0,1,9,,FarmForestAqua
66,650,24358,12,15,2,0,1,5,,FarmForestAqua
66,650,24358,12,15,1,1,1,5,,FarmForestAqua
66,650,24358,12,15,3,1,0,9,,FarmForestAqua
66,650,24358,12,15,4,1,0,6,,FarmForestAqua
66,650,24364,12,13,4,1,0,11,,
66,650,24364,12,13,1,1,1,9,,FarmForestAqua
66,650,24364,12,13,3,1,0,12,,
66,650,24364,12,13,2,0,1,5,,FarmForestAqua
66,650,24364,12,13,5,0,0,10,,
66,650,24364,12,14,1,1,1,3,,FarmForestAqua
66,650,24364,12,14,3,0,0,8,,
66,650,24364,12,14,2,0,1,3,,FarmForestAqua
66,650,24364,12,14,4,0,0,6,,
66,650,24364,12,15,1,1,1,8,,FarmForestAqua
66,650,24364,12,15,3,1,0,8,,
66,650,24364,12,15,2,0,1,6,,FarmForestAqua
66,650,24364,12,15,4,0,0,3,,
66,651,24373,1,13,2,0,0,8,13538,HomeBusiness
66,651,24373,1,13,1,0,0,6,5358,HomeBusiness
66,651,24373,1,13,3,0,0,4,,
66,651,24373,1,14,4,0,0,7,,FarmForestAqua
66,651,24373,1,14,2,0,1,8,,FarmForestAqua
66,651,24373,1,14,5,1,0,8,,FarmForestAqua
66,651,24373,1,14,1,1,1,9,,FarmForestAqua
66,651,24373,1,14,3,1,0,6,,FarmForestAqua
66,651,24373,1,15,1,1,1,7,10520,HomeBusiness
66,651,24373,1,15,4,0,0,1,,
66,651,24373,1,15,2,0,1,2,18465,HomeBusiness
66,651,24373,1,15,3,0,0,4,,
66,651,24376,19,13,1,1,1,5,,FarmForestAqua
66,651,24376,19,13,5,1,0,1,,
66,651,24376,19,13,2,0,1,5,,FarmForestAqua
66,651,24376,19,13,3,0,0,11,,
66,651,24376,19,13,4,1,0,11,,
66,651,24376,19,14,1,1,1,14,,FarmForestAqua
66,651,24376,19,14,4,1,0,7,,
66,651,24376,19,14,3,1,0,12,,
66,651,24376,19,14,2,0,1,9,,FarmForestAqua
66,651,24376,19,14,5,1,0,4,,
66,651,24376,19,15,1,0,0,9,11978,FarmForestAqua
66,651,24376,19,15,2,0,0,3,,
66,651,24385,7,13,1,1,1,0,,FarmForestAqua
66,651,24385,7,13,3,1,0,3,,FarmForestAqua
66,651,24385,7,13,2,0,1,2,,FarmForestAqua
66,651,24385,7,15,2,0,1,7,,FarmForestAqua
66,651,24385,7,15,3,1,0,3,,
66,651,24385,7,15,4,1,0,0,,
66,651,24385,7,15,1,1,1,9,,FarmForestAqua
66,651,24385,7,20,4,0,0,8,,
66,651,24385,7,20,1,1,1,9,,FarmForestAqua
66,651,24385,7,20,8,1,1,8,,FarmForestAqua
66,651,24385,7,20,2,0,1,5,,FarmForestAqua
66,651,24385,7,20,6,0,0,1,,
66,651,24385,7,20,5,0,0,5,,
66,651,24385,7,20,9,0,1,5,,FarmForestAqua
66,651,24385,7,20,3,0,0,10,,
66,651,24394,13,13,1,1,1,7,,FarmForestAqua
66,651,24394,13,13,2,0,1,5,,FarmForestAqua
66,651,24394,13,13,3,0,0,10,,
66,651,24394,13,13,4,0,0,8,,
66,651,24394,13,14,4,0,0,9,,FarmForestAqua
66,651,24394,13,14,5,1,0,7,,
66,651,24394,13,14,3,1,0,7,,FarmForestAqua
66,651,24394,13,14,2,0,1,8,,FarmForestAqua
66,651,24394,13,14,1,1,1,4,,FarmForestAqua
66,651,24394,13,15,2,0,0,7,,FarmForestAqua
66,651,24394,13,15,3,0,0,5,,
66,651,24394,13,15,1,0,0,9,,FarmForestAqua
66,651,24401,3,13,3,1,0,6,,
66,651,24401,3,13,2,0,1,5,,FarmForestAqua
66,651,24401,3,13,1,1,1,2,,FarmForestAqua
66,651,24401,3,13,4,1,0,4,,
66,651,24401,3,14,3,1,0,3,,
66,651,24401,3,14,5,1,0,1,,FarmForestAqua
66,651,24401,3,14,2,0,1,4,,FarmForestAqua
66,651,24401,3,14,4,1,0,1,,
66,651,24401,3,14,1,1,1,3,,FarmForestAqua
66,651,24401,3,15,2,0,1,2,,FarmForestAqua
66,651,24401,3,15,1,1,1,2,,FarmForestAqua
66,651,24401,3,15,4,0,1,3,12600,FarmForestAqua
66,651,24401,3,15,7,0,1,5,,FarmForestAqua
66,651,24401,3,15,5,1,0,4,12900,FarmForestAqua
66,651,24401,3,15,3,1,1,5,12900,FarmForestAqua
66,651,24401,3,15,6,1,1,5,11900,FarmForestAqua
66,652,24418,11,13,4,0,0,0,,FarmForestAqua
66,652,24418,11,13,1,1,1,2,,FarmForestAqua
66,652,24418,11,13,5,0,0,5,,
66,652,24418,11,13,3,1,0,1,,FarmForestAqua
66,652,24418,11,13,2,0,1,0,,FarmForestAqua
66,652,24418,11,14,3,0,0,3,,
66,652,24418,11,14,1,1,1,7,,FarmForestAqua
66,652,24418,11,14,2,0,1,16,,FarmForestAqua
66,652,24418,11,15,3,1,0,14,,
66,652,24418,11,15,2,0,1,9,,FarmForestAqua
66,652,24418,11,15,1,1,1,9,,FarmForestAqua
66,652,24433,18,13,1,0,0,9,,FarmForestAqua
66,652,24433,18,13,2,0,0,11,,FarmForestAqua
66,652,24433,18,13,3,1,1,5,,FarmForestAqua
66,652,24433,18,13,4,0,1,5,,FarmForestAqua
66,652,24433,18,13,5,0,0,0,,
66,652,24433,18,14,4,0,1,8,,FarmForestAqua
66,652,24433,18,14,2,0,1,5,,FarmForestAqua
66,652,24433,18,14,3,1,1,4,,FarmForestAqua
66,652,24433,18,14,1,1,1,7,,FarmForestAqua
66,652,24433,18,15,1,1,1,11,,FarmForestAqua
66,652,24433,18,15,4,1,1,4,,
66,652,24433,18,15,2,0,1,9,,FarmForestAqua
66,652,24433,18,15,5,0,1,3,,
66,653,24451,2,13,1,1,1,1,,FarmForestAqua
66,653,24451,2,13,3,1,0,4,,
66,653,24451,2,13,2,0,1,5,,FarmForestAqua
66,653,24451,2,14,1,1,1,7,,FarmForestAqua
66,653,24451,2,14,3,0,0,3,,
66,653,24451,2,14,4,1,0,1,,
66,653,24451,2,14,2,0,1,8,,FarmForestAqua
66,653,24451,2,15,1,1,1,9,,FarmForestAqua
66,653,24451,2,15,2,0,1,9,,HomeBusiness
66,653,24469,8,13,6,1,0,5,,
66,653,24469,8,13,2,0,1,0,,
66,653,24469,8,13,7,0,0,4,,
66,653,24469,8,13,3,1,0,2,,FarmForestAqua
66,653,24469,8,13,4,1,0,5,,FarmForestAqua
66,653,24469,8,13,5,1,0,0,,FarmForestAqua
66,653,24469,8,13,1,1,1,6,,FarmForestAqua
66,653,24469,8,14,4,0,0,0,,
66,653,24469,8,14,1,1,1,0,,FarmForestAqua
66,653,24469,8,14,2,0,1,4,,FarmForestAqua
66,653,24469,8,14,3,1,0,0,,
66,653,24469,8,15,3,1,0,11,,FarmForestAqua
66,653,24469,8,15,1,1,1,4,,FarmForestAqua
66,653,24469,8,15,2,0,1,0,,FarmForestAqua
66,654,24490,28,13,3,0,0,12,,FarmForestAqua
66,654,24490,28,13,1,1,1,5,,FarmForestAqua
66,654,24490,28,13,2,0,1,5,,
66,654,24490,28,13,4,0,0,12,,FarmForestAqua
66,654,24490,28,13,5,0,0,10,,
66,654,24490,28,14,1,0,0,5,,HomeBusiness
66,654,24490,28,15,1,1,1,7,,FarmForestAqua
66,654,24490,28,15,3,1,0,8,,
66,654,24490,28,15,2,0,1,9,19098,Foreign
66,654,24490,28,15,4,0,0,5,,
66,654,24493,26,13,2,0,0,0,,
66,654,24493,26,13,3,0,0,0,,
66,654,24493,26,13,1,1,0,5,,FarmForestAqua
66,654,24493,26,14,3,1,0,7,8320,HomeBusiness
66,654,24493,26,14,1,0,0,0,,FarmForestAqua
66,654,24493,26,14,2,0,0,0,,
66,654,24493,26,15,8,1,0,7,,FarmForestAqua
66,654,24493,26,15,2,0,1,2,,
66,654,24493,26,15,4,0,0,5,,FarmForestAqua
66,654,24493,26,15,1,1,1,6,,FarmForestAqua
66,654,24493,26,15,7,0,0,12,,
66,654,24493,26,15,5,0,0,9,,FarmForestAqua
66,654,24493,26,15,6,1,0,9,,FarmForestAqua
66,654,24493,26,15,9,1,0,7,,
66,654,24493,26,15,3,0,0,5,,FarmForestAqua
66,654,24496,33,13,1,1,1,9,,FarmForestAqua
66,654,24496,33,13,2,0,1,12,,FarmForestAqua
66,654,24496,33,13,3,1,0,12,,
66,654,24496,33,14,1,1,1,9,,
66,654,24496,33,14,2,0,1,3,,FarmForestAqua
66,654,24496,33,14,4,1,0,3,,
66,654,24496,33,14,3,0,0,4,,
66,654,24496,33,15,2,0,1,9,,FarmForestAqua
66,654,24496,33,15,1,1,1,9,,FarmForestAqua
66,654,24496,33,15,3,1,0,9,,FarmForestAqua
66,654,24502,21,14,2,0,0,12,,
66,654,24502,21,14,1,0,0,16,38600,StateRun
66,654,24502,21,15,1,1,0,6,,FarmForestAqua
66,654,24502,21,15,2,0,0,3,,
66,654,24502,21,19,6,1,0,10,,
66,654,24502,21,19,1,1,1,8,,FarmForestAqua
66,654,24502,21,19,2,0,1,7,,FarmForestAqua
66,654,24502,21,19,5,0,0,12,,
66,654,24502,21,19,4,0,0,11,,FarmForestAqua
66,654,24502,21,19,3,0,0,12,,
66,654,24508,33,13,2,0,1,11,,FarmForestAqua
66,654,24508,33,13,1,1,1,9,,FarmForestAqua
66,654,24508,33,15,2,0,1,4,7000,FarmForestAqua
66,654,24508,33,15,1,1,1,7,22660,Private
66,654,24508,33,19,1,1,1,5,,FarmForestAqua
66,654,24508,33,19,2,0,1,5,,HomeBusiness
66,654,24508,33,19,4,1,0,8,,FarmForestAqua
66,654,24508,33,19,3,1,0,12,,FarmForestAqua
66,654,24517,9,13,2,0,1,10,,FarmForestAqua
66,654,24517,9,13,4,1,0,6,,
66,654,24517,9,13,1,1,1,5,,FarmForestAqua
66,654,24517,9,13,3,0,0,10,,
66,654,24517,9,14,2,0,1,1,,FarmForestAqua
66,654,24517,9,14,1,1,1,5,,FarmForestAqua
66,654,24517,9,14,3,1,0,9,,FarmForestAqua
66,654,24517,9,15,5,0,1,2,,FarmForestAqua
66,654,24517,9,15,1,1,1,8,,FarmForestAqua
66,654,24517,9,15,3,0,0,1,,
66,654,24517,9,15,4,1,1,3,,FarmForestAqua
66,654,24517,9,15,2,0,1,16,32200,StateRun
66,654,24526,13,13,1,0,0,5,,
66,654,24526,13,14,2,0,1,10,,FarmForestAqua
66,654,24526,13,14,1,1,1,12,,FarmForestAqua
66,654,24526,13,14,3,0,0,12,,
66,654,24526,13,14,4,1,0,12,,
66,654,24526,13,15,2,0,1,8,7920,FarmForestAqua
66,654,24526,13,15,1,1,1,12,15750,FarmForestAqua
66,655,24538,37,13,1,0,1,6,,HomeBusiness
66,655,24538,37,13,2,1,1,12,60500,HomeBusiness
66,655,24538,37,14,1,1,1,9,,FarmForestAqua
66,655,24538,37,14,2,0,1,7,,FarmForestAqua
66,655,24538,37,14,5,1,1,6,,
66,655,24538,37,14,6,0,1,0,,
66,655,24538,37,14,3,1,0,0,,
66,655,24538,37,15,1,1,1,9,,HomeBusiness
66,655,24538,37,15,5,0,0,4,,
66,655,24538,37,15,4,0,0,11,,HomeBusiness
66,655,24538,37,15,2,0,1,9,,HomeBusiness
66,655,24538,37,15,3,0,0,12,,HomeBusiness
66,655,24559,10,13,3,1,0,12,,
66,655,24559,10,13,2,0,1,12,,HomeBusiness
66,655,24559,10,13,1,1,1,8,,FarmForestAqua
66,655,24559,10,13,5,1,0,8,,
66,655,24559,10,14,4,1,0,9,,
66,655,24559,10,14,3,0,0,12,,
66,655,24559,10,14,1,1,1,5,,FarmForestAqua
66,655,24559,10,14,6,0,0,2,,
66,655,24559,10,14,2,0,1,5,,FarmForestAqua
66,655,24559,10,15,3,1,0,1,,
66,655,24559,10,15,2,0,1,9,,HomeBusiness
66,655,24559,10,15,1,1,1,9,,HomeBusiness
66,655,24568,7,13,4,1,0,12,,FarmForestAqua
66,655,24568,7,13,3,1,0,12,,
66,655,24568,7,13,5,0,0,9,,
66,655,24568,7,13,1,1,1,12,,FarmForestAqua
66,655,24568,7,13,2,0,1,9,,FarmForestAqua
66,655,24568,7,14,3,0,0,8,,
66,655,24568,7,14,1,1,1,10,,FarmForestAqua
66,655,24568,7,14,2,0,1,12,,HomeBusiness
66,655,24568,7,14,4,1,0,3,,
66,655,24568,7,15,2,0,1,12,,Private
66,655,24568,7,15,1,1,1,16,46200,StateRun
66,655,24568,7,15,3,0,0,2,,
66,656,24583,12,13,3,0,0,2,,FarmForestAqua
66,656,24583,12,13,1,0,1,3,,FarmForestAqua
66,656,24583,12,13,2,1,1,0,,FarmForestAqua
66,656,24583,12,13,4,0,0,0,,
66,656,24583,12,14,3,1,0,0,,
66,656,24583,12,14,2,0,1,5,6124,FarmForestAqua
66,656,24583,12,14,1,1,1,0,9259,FarmForestAqua
66,656,24583,12,15,1,1,1,6,,FarmForestAqua
66,656,24583,12,15,4,1,0,2,,
66,656,24583,12,15,3,1,0,4,,
66,656,24583,12,15,2,0,1,5,,FarmForestAqua
66,656,24598,8,13,1,1,1,0,,FarmForestAqua
66,656,24598,8,13,2,0,1,0,,FarmForestAqua
66,656,24598,8,14,1,0,0,0,,FarmForestAqua
66,656,24598,8,14,2,0,0,0,,FarmForestAqua
66,656,24598,8,15,1,1,1,6,,FarmForestAqua
66,656,24598,8,15,2,0,1,0,,FarmForestAqua
66,657,24544,1,13,1,1,1,4,,FarmForestAqua
66,657,24544,1,13,2,0,1,12,,FarmForestAqua
66,657,24544,1,14,1,1,1,8,,FarmForestAqua
66,657,24544,1,14,2,0,1,12,,FarmForestAqua
66,657,24544,1,14,3,1,0,4,,
66,657,24544,1,15,3,1,0,4,,
66,657,24544,1,15,1,1,1,7,,FarmForestAqua
66,657,24544,1,15,2,0,1,7,,FarmForestAqua
66,657,24547,19,13,3,1,0,0,,
66,657,24547,19,13,2,0,1,0,10440,FarmForestAqua
66,657,24547,19,13,1,1,1,4,16896,FarmForestAqua
66,657,24547,19,13,4,0,0,3,,
66,657,24547,19,14,1,1,1,1,16704,FarmForestAqua
66,657,24547,19,14,2,0,1,6,,FarmForestAqua
66,657,24547,19,19,6,1,0,0,,
66,657,24547,19,19,4,1,0,9,,
66,657,24547,19,19,5,1,1,6,,FarmForestAqua
66,657,24547,19,19,1,1,1,2,,FarmForestAqua
66,657,24547,19,19,2,0,1,0,,
66,657,24547,19,19,3,0,1,11,,FarmForestAqua
66,657,24550,29,13,6,0,0,7,,FarmForestAqua
